Area,Code,Price,Month,RegionName,RegionCode
City of Plymouth,E06000026,115924.8028,2017-12-01,South West,E12000009
City of Plymouth,E06000026,116585.4384,2018-01-01,South West,E12000009
City of Plymouth,E06000026,117171.9527,2018-02-01,South West,E12000009
City of Plymouth,E06000026,117081.0625,2018-03-01,South West,E12000009
City of Plymouth,E06000026,115665.9412,2018-04-01,South West,E12000009
City of Plymouth,E06000026,115919.0326,2018-05-01,South West,E12000009
City of Plymouth,E06000026,117151.6302,2018-06-01,South West,E12000009
City of Plymouth,E06000026,118300.0088,2018-07-01,South West,E12000009
City of Plymouth,E06000026,118299.078,2018-08-01,South West,E12000009
City of Plymouth,E06000026,118103.497,2018-09-01,South West,E12000009
City of Plymouth,E06000026,118575.2619,2018-10-01,South West,E12000009
City of Plymouth,E06000026,117648.221,2018-11-01,South West,E12000009
City of Plymouth,E06000026,117843.1526,2018-12-01,South West,E12000009
City of Plymouth,E06000026,117578.5175,2019-01-01,South West,E12000009
City of Plymouth,E06000026,117094.1673,2019-02-01,South West,E12000009
City of Plymouth,E06000026,115647.5398,2019-03-01,South West,E12000009
City of Plymouth,E06000026,118507.5592,2019-04-01,South West,E12000009
City of Plymouth,E06000026,118510.9373,2019-05-01,South West,E12000009
City of Plymouth,E06000026,119014.5891,2019-06-01,South West,E12000009
City of Plymouth,E06000026,115352.2039,2019-07-01,South West,E12000009
City of Plymouth,E06000026,116213.5806,2019-08-01,South West,E12000009
Torbay,E06000027,127248.6498,2016-09-01,South West,E12000009
Torbay,E06000027,126341.9345,2016-10-01,South West,E12000009
Torbay,E06000027,126960.5645,2016-11-01,South West,E12000009
Torbay,E06000027,127856.6822,2016-12-01,South West,E12000009
Torbay,E06000027,127854.1739,2017-01-01,South West,E12000009
Torbay,E06000027,128827.4945,2017-02-01,South West,E12000009
Torbay,E06000027,129613.5808,2017-03-01,South West,E12000009
Torbay,E06000027,129916.0138,2017-04-01,South West,E12000009
Torbay,E06000027,130080.9122,2017-05-01,South West,E12000009
Torbay,E06000027,131489.1046,2017-06-01,South West,E12000009
Torbay,E06000027,132229.9754,2017-07-01,South West,E12000009
Torbay,E06000027,133896.3919,2017-08-01,South West,E12000009
Torbay,E06000027,132980.3677,2017-09-01,South West,E12000009
Torbay,E06000027,134450.1516,2017-10-01,South West,E12000009
Torbay,E06000027,134325.6127,2017-11-01,South West,E12000009
Torbay,E06000027,135512.1963,2017-12-01,South West,E12000009
Torbay,E06000027,134650.7217,2018-01-01,South West,E12000009
Torbay,E06000027,136075.9873,2018-02-01,South West,E12000009
Torbay,E06000027,136092.2167,2018-03-01,South West,E12000009
Torbay,E06000027,136405.4645,2018-04-01,South West,E12000009
Torbay,E06000027,132100.8609,2018-05-01,South West,E12000009
Torbay,E06000027,131803.4704,2018-06-01,South West,E12000009
Torbay,E06000027,131116.4838,2018-07-01,South West,E12000009
Torbay,E06000027,133584.7846,2018-08-01,South West,E12000009
Torbay,E06000027,134965.6597,2018-09-01,South West,E12000009
Torbay,E06000027,136662.3613,2018-10-01,South West,E12000009
Torbay,E06000027,136361.8015,2018-11-01,South West,E12000009
Torbay,E06000027,135681.4082,2018-12-01,South West,E12000009
Torbay,E06000027,132653.0728,2019-01-01,South West,E12000009
Torbay,E06000027,131184.8922,2019-02-01,South West,E12000009
Torbay,E06000027,128463.9529,2019-03-01,South West,E12000009
Torbay,E06000027,131149.0318,2019-04-01,South West,E12000009
Torbay,E06000027,132872.9972,2019-05-01,South West,E12000009
Torbay,E06000027,134180.609,2019-06-01,South West,E12000009
Torbay,E06000027,132709.8483,2019-07-01,South West,E12000009
Torbay,E06000027,132799.4316,2019-08-01,South West,E12000009
Bournemouth,E06000028,167561.7639,2016-09-01,South West,E12000009
Bournemouth,E06000028,167757.0439,2016-10-01,South West,E12000009
Bournemouth,E06000028,168387.4836,2016-11-01,South West,E12000009
Bournemouth,E06000028,168375.1098,2016-12-01,South West,E12000009
Bournemouth,E06000028,169413.3194,2017-01-01,South West,E12000009
Bournemouth,E06000028,170975.1938,2017-02-01,South West,E12000009
Bournemouth,E06000028,171965.9121,2017-03-01,South West,E12000009
Bournemouth,E06000028,171807.5262,2017-04-01,South West,E12000009
Bournemouth,E06000028,172811.3069,2017-05-01,South West,E12000009
Bournemouth,E06000028,172438.6843,2017-06-01,South West,E12000009
Bournemouth,E06000028,174902.0731,2017-07-01,South West,E12000009
Bournemouth,E06000028,176313.0477,2017-08-01,South West,E12000009
Bournemouth,E06000028,176699.8986,2017-09-01,South West,E12000009
Bournemouth,E06000028,177423.272,2017-10-01,South West,E12000009
Bournemouth,E06000028,174961.2847,2017-11-01,South West,E12000009
Bournemouth,E06000028,175091.1796,2017-12-01,South West,E12000009
Bournemouth,E06000028,173934.581,2018-01-01,South West,E12000009
Bournemouth,E06000028,176376.2213,2018-02-01,South West,E12000009
Bournemouth,E06000028,178077.1535,2018-03-01,South West,E12000009
Bournemouth,E06000028,180052.6825,2018-04-01,South West,E12000009
Bournemouth,E06000028,179245.0812,2018-05-01,South West,E12000009
Bournemouth,E06000028,179764.2525,2018-06-01,South West,E12000009
Bournemouth,E06000028,180483.7781,2018-07-01,South West,E12000009
Bournemouth,E06000028,181725.2344,2018-08-01,South West,E12000009
Bournemouth,E06000028,182411.1135,2018-09-01,South West,E12000009
Bournemouth,E06000028,180964.0541,2018-10-01,South West,E12000009
Bournemouth,E06000028,179998.614,2018-11-01,South West,E12000009
Bournemouth,E06000028,181187.5818,2018-12-01,South West,E12000009
Bournemouth,E06000028,181226.5413,2019-01-01,South West,E12000009
Bournemouth,E06000028,184294.3816,2019-02-01,South West,E12000009
Bournemouth,E06000028,184557.4141,2019-03-01,South West,E12000009
Bournemouth,E06000028,183984.5127,2019-04-01,South West,E12000009
Bournemouth,E06000028,180762.8168,2019-05-01,South West,E12000009
Bournemouth,E06000028,177425.472,2019-06-01,South West,E12000009
Bournemouth,E06000028,177302.8704,2019-07-01,South West,E12000009
Bournemouth,E06000028,181075.6337,2019-08-01,South West,E12000009
Poole,E06000029,186381.773,2016-09-01,South West,E12000009
Poole,E06000029,189077.8456,2016-10-01,South West,E12000009
Poole,E06000029,192795.6608,2016-11-01,South West,E12000009
Poole,E06000029,192319.8753,2016-12-01,South West,E12000009
Poole,E06000029,193421.7836,2017-01-01,South West,E12000009
Poole,E06000029,192875.648,2017-02-01,South West,E12000009
Poole,E06000029,195865.438,2017-03-01,South West,E12000009
Poole,E06000029,195597.7631,2017-04-01,South West,E12000009
Poole,E06000029,197802.2909,2017-05-01,South West,E12000009
Poole,E06000029,201098.2522,2017-06-01,South West,E12000009
Poole,E06000029,207101.5761,2017-07-01,South West,E12000009
Poole,E06000029,207362.2385,2017-08-01,South West,E12000009
Poole,E06000029,206121.7907,2017-09-01,South West,E12000009
Poole,E06000029,202105.5796,2017-10-01,South West,E12000009
Poole,E06000029,202912.3386,2017-11-01,South West,E12000009
Poole,E06000029,200853.1951,2017-12-01,South West,E12000009
Poole,E06000029,200923.9126,2018-01-01,South West,E12000009
Poole,E06000029,200162.8698,2018-02-01,South West,E12000009
Poole,E06000029,202598.5384,2018-03-01,South West,E12000009
Poole,E06000029,201551.7043,2018-04-01,South West,E12000009
Poole,E06000029,203343.7304,2018-05-01,South West,E12000009
Poole,E06000029,204873.4082,2018-06-01,South West,E12000009
Poole,E06000029,207397.7114,2018-07-01,South West,E12000009
Poole,E06000029,207312.9949,2018-08-01,South West,E12000009
Poole,E06000029,206775.3801,2018-09-01,South West,E12000009
Poole,E06000029,206772.002,2018-10-01,South West,E12000009
Poole,E06000029,205510.2742,2018-11-01,South West,E12000009
Poole,E06000029,204239.8324,2018-12-01,South West,E12000009
Poole,E06000029,203512.5747,2019-01-01,South West,E12000009
Poole,E06000029,203580.4537,2019-02-01,South West,E12000009
Poole,E06000029,201654.5194,2019-03-01,South West,E12000009
Poole,E06000029,199300.592,2019-04-01,South West,E12000009
Poole,E06000029,198225.6448,2019-05-01,South West,E12000009
Poole,E06000029,199951.4691,2019-06-01,South West,E12000009
Poole,E06000029,202004.1447,2019-07-01,South West,E12000009
Poole,E06000029,199430.3946,2019-08-01,South West,E12000009
Swindon,E06000030,133923.1849,2016-09-01,South West,E12000009
Swindon,E06000030,134954.9198,2016-10-01,South West,E12000009
Swindon,E06000030,134294.3064,2016-11-01,South West,E12000009
Swindon,E06000030,134437.4211,2016-12-01,South West,E12000009
Swindon,E06000030,134461.4993,2017-01-01,South West,E12000009
Swindon,E06000030,136273.6881,2017-02-01,South West,E12000009
Swindon,E06000030,136423.4021,2017-03-01,South West,E12000009
Swindon,E06000030,137722.2917,2017-04-01,South West,E12000009
Swindon,E06000030,137511.9719,2017-05-01,South West,E12000009
Swindon,E06000030,139458.9578,2017-06-01,South West,E12000009
Swindon,E06000030,140387.7601,2017-07-01,South West,E12000009
Swindon,E06000030,141544.6107,2017-08-01,South West,E12000009
Swindon,E06000030,141496.5652,2017-09-01,South West,E12000009
Swindon,E06000030,140704.8618,2017-10-01,South West,E12000009
Swindon,E06000030,141316.6622,2017-11-01,South West,E12000009
Swindon,E06000030,143187.1264,2017-12-01,South West,E12000009
Swindon,E06000030,143840.8698,2018-01-01,South West,E12000009
Swindon,E06000030,143345.0725,2018-02-01,South West,E12000009
Swindon,E06000030,141879.018,2018-03-01,South West,E12000009
Swindon,E06000030,141147.0052,2018-04-01,South West,E12000009
Swindon,E06000030,139779.0379,2018-05-01,South West,E12000009
Swindon,E06000030,140185.7641,2018-06-01,South West,E12000009
Swindon,E06000030,141401.1783,2018-07-01,South West,E12000009
Swindon,E06000030,142734.0391,2018-08-01,South West,E12000009
Swindon,E06000030,142835.3881,2018-09-01,South West,E12000009
Swindon,E06000030,142244.2068,2018-10-01,South West,E12000009
Swindon,E06000030,140720.5561,2018-11-01,South West,E12000009
Swindon,E06000030,140096.3578,2018-12-01,South West,E12000009
Swindon,E06000030,139772.5836,2019-01-01,South West,E12000009
Swindon,E06000030,140395.821,2019-02-01,South West,E12000009
Swindon,E06000030,139681.9711,2019-03-01,South West,E12000009
Swindon,E06000030,139377.13,2019-04-01,South West,E12000009
Swindon,E06000030,138518.7835,2019-05-01,South West,E12000009
Swindon,E06000030,137774.4916,2019-06-01,South West,E12000009
Swindon,E06000030,137847.8762,2019-07-01,South West,E12000009
Swindon,E06000030,138188.729,2019-08-01,South West,E12000009
City of Peterborough,E06000031,96143.13143,2016-09-01,East of England,E12000006
City of Peterborough,E06000031,97384.46249,2016-10-01,East of England,E12000006
City of Peterborough,E06000031,98772.77692,2016-11-01,East of England,E12000006
City of Peterborough,E06000031,100025.6496,2016-12-01,East of England,E12000006
City of Peterborough,E06000031,98817.80225,2017-01-01,East of England,E12000006
City of Peterborough,E06000031,99775.35748,2017-02-01,East of England,E12000006
City of Peterborough,E06000031,99516.37919,2017-03-01,East of England,E12000006
City of Peterborough,E06000031,100808.6063,2017-04-01,East of England,E12000006
City of Peterborough,E06000031,100658.972,2017-05-01,East of England,E12000006
City of Peterborough,E06000031,101577.1804,2017-06-01,East of England,E12000006
City of Peterborough,E06000031,104098.6312,2017-07-01,East of England,E12000006
City of Peterborough,E06000031,106265.6234,2017-08-01,East of England,E12000006
City of Peterborough,E06000031,106479.5819,2017-09-01,East of England,E12000006
City of Peterborough,E06000031,104886.4948,2017-10-01,East of England,E12000006
City of Peterborough,E06000031,104095.4339,2017-11-01,East of England,E12000006
City of Peterborough,E06000031,105222.0451,2017-12-01,East of England,E12000006
City of Peterborough,E06000031,107107.8008,2018-01-01,East of England,E12000006
City of Peterborough,E06000031,107138.6791,2018-02-01,East of England,E12000006
City of Peterborough,E06000031,106173.0077,2018-03-01,East of England,E12000006
City of Peterborough,E06000031,105583.726,2018-04-01,East of England,E12000006
City of Peterborough,E06000031,105290.2707,2018-05-01,East of England,E12000006
City of Peterborough,E06000031,106285.7013,2018-06-01,East of England,E12000006
City of Peterborough,E06000031,106427.3544,2018-07-01,East of England,E12000006
City of Peterborough,E06000031,107492.951,2018-08-01,East of England,E12000006
City of Peterborough,E06000031,107666.9905,2018-09-01,East of England,E12000006
City of Peterborough,E06000031,108479.7614,2018-10-01,East of England,E12000006
City of Peterborough,E06000031,108696.1278,2018-11-01,East of England,E12000006
City of Peterborough,E06000031,108903.5454,2018-12-01,East of England,E12000006
City of Peterborough,E06000031,107700.6411,2019-01-01,East of England,E12000006
City of Peterborough,E06000031,107097.2804,2019-02-01,East of England,E12000006
City of Peterborough,E06000031,106033.3234,2019-03-01,East of England,E12000006
City of Peterborough,E06000031,107935.3435,2019-04-01,East of England,E12000006
City of Peterborough,E06000031,107701.1916,2019-05-01,East of England,E12000006
City of Peterborough,E06000031,109823.6424,2019-06-01,East of England,E12000006
City of Peterborough,E06000031,108088.5167,2019-07-01,East of England,E12000006
City of Peterborough,E06000031,110506.3336,2019-08-01,East of England,E12000006
Luton,E06000032,138213.1667,2016-09-01,East of England,E12000006
Luton,E06000032,138062.0099,2016-10-01,East of England,E12000006
Luton,E06000032,137932.1105,2016-11-01,East of England,E12000006
Luton,E06000032,138436.2944,2016-12-01,East of England,E12000006
Luton,E06000032,139477.3151,2017-01-01,East of England,E12000006
Luton,E06000032,140810.1855,2017-02-01,East of England,E12000006
Luton,E06000032,142557.3934,2017-03-01,East of England,E12000006
Luton,E06000032,144725.9121,2017-04-01,East of England,E12000006
Luton,E06000032,147233.901,2017-05-01,East of England,E12000006
Luton,E06000032,149085.0872,2017-06-01,East of England,E12000006
Luton,E06000032,150728.0622,2017-07-01,East of England,E12000006
Luton,E06000032,150142.685,2017-08-01,East of England,E12000006
Luton,E06000032,152083.6346,2017-09-01,East of England,E12000006
Luton,E06000032,151622.169,2017-10-01,East of England,E12000006
Luton,E06000032,151150.6581,2017-11-01,East of England,E12000006
Luton,E06000032,148310.5513,2017-12-01,East of England,E12000006
Luton,E06000032,149128.3615,2018-01-01,East of England,E12000006
Luton,E06000032,149708.2089,2018-02-01,East of England,E12000006
Luton,E06000032,149000.4313,2018-03-01,East of England,E12000006
Luton,E06000032,146893.2205,2018-04-01,East of England,E12000006
Luton,E06000032,144384.7665,2018-05-01,East of England,E12000006
Luton,E06000032,144192.5709,2018-06-01,East of England,E12000006
Luton,E06000032,144758.9657,2018-07-01,East of England,E12000006
Luton,E06000032,146623.3183,2018-08-01,East of England,E12000006
Luton,E06000032,147077.454,2018-09-01,East of England,E12000006
Luton,E06000032,146200.7817,2018-10-01,East of England,E12000006
Luton,E06000032,144411.917,2018-11-01,East of England,E12000006
Luton,E06000032,145227.5945,2018-12-01,East of England,E12000006
Luton,E06000032,144976.6987,2019-01-01,East of England,E12000006
Luton,E06000032,145782.8878,2019-02-01,East of England,E12000006
Luton,E06000032,142744.4016,2019-03-01,East of England,E12000006
Luton,E06000032,142506.885,2019-04-01,East of England,E12000006
Luton,E06000032,139867.7766,2019-05-01,East of England,E12000006
Luton,E06000032,139400.7012,2019-06-01,East of England,E12000006
Luton,E06000032,139579.6644,2019-07-01,East of England,E12000006
Luton,E06000032,139714.1336,2019-08-01,East of England,E12000006
Southend-on-Sea,E06000033,174728.5867,2016-09-01,East of England,E12000006
Southend-on-Sea,E06000033,175129.6966,2016-10-01,East of England,E12000006
Southend-on-Sea,E06000033,179768.0394,2016-11-01,East of England,E12000006
Southend-on-Sea,E06000033,182298.7987,2016-12-01,East of England,E12000006
Southend-on-Sea,E06000033,182963.5809,2017-01-01,East of England,E12000006
Southend-on-Sea,E06000033,181236.2085,2017-02-01,East of England,E12000006
Southend-on-Sea,E06000033,178660.42,2017-03-01,East of England,E12000006
Southend-on-Sea,E06000033,180971.0848,2017-04-01,East of England,E12000006
Southend-on-Sea,E06000033,184451.6618,2017-05-01,East of England,E12000006
Southend-on-Sea,E06000033,188909.3052,2017-06-01,East of England,E12000006
Southend-on-Sea,E06000033,190306.5495,2017-07-01,East of England,E12000006
Southend-on-Sea,E06000033,191994.0586,2017-08-01,East of England,E12000006
Southend-on-Sea,E06000033,194241.4619,2017-09-01,East of England,E12000006
Southend-on-Sea,E06000033,193827.1743,2017-10-01,East of England,E12000006
Southend-on-Sea,E06000033,192192.152,2017-11-01,East of England,E12000006
Southend-on-Sea,E06000033,189826.6708,2017-12-01,East of England,E12000006
Southend-on-Sea,E06000033,193513.3016,2018-01-01,East of England,E12000006
Southend-on-Sea,E06000033,193171.1386,2018-02-01,East of England,E12000006
Southend-on-Sea,E06000033,192816.4389,2018-03-01,East of England,E12000006
Southend-on-Sea,E06000033,190006.1512,2018-04-01,East of England,E12000006
Southend-on-Sea,E06000033,190075.9781,2018-05-01,East of England,E12000006
Southend-on-Sea,E06000033,190758.0356,2018-06-01,East of England,E12000006
Southend-on-Sea,E06000033,192853.2932,2018-07-01,East of England,E12000006
Southend-on-Sea,E06000033,194026.5246,2018-08-01,East of England,E12000006
Southend-on-Sea,E06000033,194716.9347,2018-09-01,East of England,E12000006
Southend-on-Sea,E06000033,194192.9554,2018-10-01,East of England,E12000006
Southend-on-Sea,E06000033,194742.8932,2018-11-01,East of England,E12000006
Southend-on-Sea,E06000033,194957.2746,2018-12-01,East of England,E12000006
Southend-on-Sea,E06000033,192601.2283,2019-01-01,East of England,E12000006
Southend-on-Sea,E06000033,191881.3972,2019-02-01,East of England,E12000006
Southend-on-Sea,E06000033,191259.282,2019-03-01,East of England,E12000006
Southend-on-Sea,E06000033,191020.2674,2019-04-01,East of England,E12000006
Southend-on-Sea,E06000033,190262.6965,2019-05-01,East of England,E12000006
Southend-on-Sea,E06000033,189132.1173,2019-06-01,East of England,E12000006
Southend-on-Sea,E06000033,192705.3426,2019-07-01,East of England,E12000006
Southend-on-Sea,E06000033,193995.2054,2019-08-01,East of England,E12000006
Thurrock,E06000034,171797.7827,2016-09-01,East of England,E12000006
Thurrock,E06000034,173388.7695,2016-10-01,East of England,E12000006
Thurrock,E06000034,172817.9773,2016-11-01,East of England,E12000006
Thurrock,E06000034,174104.1302,2016-12-01,East of England,E12000006
Thurrock,E06000034,174803.5269,2017-01-01,East of England,E12000006
Thurrock,E06000034,176775.4717,2017-02-01,East of England,E12000006
Thurrock,E06000034,174328.1136,2017-03-01,East of England,E12000006
Thurrock,E06000034,173800.4172,2017-04-01,East of England,E12000006
Thurrock,E06000034,172086.8345,2017-05-01,East of England,E12000006
Thurrock,E06000034,173054.9553,2017-06-01,East of England,E12000006
Thurrock,E06000034,175744.4647,2017-07-01,East of England,E12000006
Thurrock,E06000034,178667.5767,2017-08-01,East of England,E12000006
Thurrock,E06000034,181304.6023,2017-09-01,East of England,E12000006
Thurrock,E06000034,180010.9741,2017-10-01,East of England,E12000006
Thurrock,E06000034,180071.7655,2017-11-01,East of England,E12000006
Thurrock,E06000034,180425.7484,2017-12-01,East of England,E12000006
Thurrock,E06000034,181326.3982,2018-01-01,East of England,E12000006
Thurrock,E06000034,179126.159,2018-02-01,East of England,E12000006
Thurrock,E06000034,179414.1327,2018-03-01,East of England,E12000006
Thurrock,E06000034,177017.1167,2018-04-01,East of England,E12000006
Thurrock,E06000034,178091.3878,2018-05-01,East of England,E12000006
Thurrock,E06000034,178552.3465,2018-06-01,East of England,E12000006
Thurrock,E06000034,181146.2256,2018-07-01,East of England,E12000006
Thurrock,E06000034,182623.2484,2018-08-01,East of England,E12000006
Thurrock,E06000034,182111.0641,2018-09-01,East of England,E12000006
Thurrock,E06000034,181030.2902,2018-10-01,East of England,E12000006
Thurrock,E06000034,180177.5643,2018-11-01,East of England,E12000006
Thurrock,E06000034,180070.1116,2018-12-01,East of England,E12000006
Thurrock,E06000034,179529.3097,2019-01-01,East of England,E12000006
Thurrock,E06000034,179371.2654,2019-02-01,East of England,E12000006
Thurrock,E06000034,177836.1496,2019-03-01,East of England,E12000006
Thurrock,E06000034,176304.8817,2019-04-01,East of England,E12000006
Thurrock,E06000034,173988.8931,2019-05-01,East of England,E12000006
Thurrock,E06000034,174118.0145,2019-06-01,East of England,E12000006
Thurrock,E06000034,174911.4903,2019-07-01,East of England,E12000006
Thurrock,E06000034,173746.2016,2019-08-01,East of England,E12000006
Medway,E06000035,157054.8022,2016-09-01,South East,E12000008
Medway,E06000035,157315.0437,2016-10-01,South East,E12000008
Medway,E06000035,158246.6699,2016-11-01,South East,E12000008
Medway,E06000035,159349.5496,2016-12-01,South East,E12000008
Medway,E06000035,160159.3205,2017-01-01,South East,E12000008
Medway,E06000035,161961.7608,2017-02-01,South East,E12000008
Medway,E06000035,163324.2293,2017-03-01,South East,E12000008
Medway,E06000035,165879.3811,2017-04-01,South East,E12000008
Medway,E06000035,166595.0686,2017-05-01,South East,E12000008
Medway,E06000035,168629.8266,2017-06-01,South East,E12000008
Medway,E06000035,170213.7237,2017-07-01,South East,E12000008
Medway,E06000035,171845.764,2017-08-01,South East,E12000008
Medway,E06000035,171025.4542,2017-09-01,South East,E12000008
Medway,E06000035,170376.9684,2017-10-01,South East,E12000008
Medway,E06000035,170041.5098,2017-11-01,South East,E12000008
Medway,E06000035,169618.0313,2017-12-01,South East,E12000008
Medway,E06000035,169491.4734,2018-01-01,South East,E12000008
Medway,E06000035,169165.058,2018-02-01,South East,E12000008
Medway,E06000035,168580.6224,2018-03-01,South East,E12000008
Medway,E06000035,169016.626,2018-04-01,South East,E12000008
Medway,E06000035,167413.5255,2018-05-01,South East,E12000008
Medway,E06000035,169464.4239,2018-06-01,South East,E12000008
Medway,E06000035,168753.0809,2018-07-01,South East,E12000008
Medway,E06000035,171099.3749,2018-08-01,South East,E12000008
Medway,E06000035,170109.4928,2018-09-01,South East,E12000008
Medway,E06000035,169670.6242,2018-10-01,South East,E12000008
Medway,E06000035,168146.1093,2018-11-01,South East,E12000008
Medway,E06000035,168247.9366,2018-12-01,South East,E12000008
Medway,E06000035,167348.6065,2019-01-01,South East,E12000008
Medway,E06000035,167763.9328,2019-02-01,South East,E12000008
Medway,E06000035,166896.8803,2019-03-01,South East,E12000008
Medway,E06000035,166640.2883,2019-04-01,South East,E12000008
Medway,E06000035,164773.7972,2019-05-01,South East,E12000008
Medway,E06000035,165031.9717,2019-06-01,South East,E12000008
Medway,E06000035,164703.698,2019-07-01,South East,E12000008
Medway,E06000035,161561.9656,2019-08-01,South East,E12000008
Bracknell Forest,E06000036,219860.8881,2016-09-01,South East,E12000008
Bracknell Forest,E06000036,223208.9651,2016-10-01,South East,E12000008
Bracknell Forest,E06000036,220698.382,2016-11-01,South East,E12000008
Bracknell Forest,E06000036,221777.6644,2016-12-01,South East,E12000008
Bracknell Forest,E06000036,219223.1496,2017-01-01,South East,E12000008
Bracknell Forest,E06000036,222484.3897,2017-02-01,South East,E12000008
Bracknell Forest,E06000036,220413.3315,2017-03-01,South East,E12000008
Bracknell Forest,E06000036,217855.012,2017-04-01,South East,E12000008
Bracknell Forest,E06000036,219303.8412,2017-05-01,South East,E12000008
Bracknell Forest,E06000036,222534.5593,2017-06-01,South East,E12000008
Bracknell Forest,E06000036,225307.907,2017-07-01,South East,E12000008
Bracknell Forest,E06000036,222538.8333,2017-08-01,South East,E12000008
Bracknell Forest,E06000036,221358.5243,2017-09-01,South East,E12000008
Bracknell Forest,E06000036,221382.5317,2017-10-01,South East,E12000008
Bracknell Forest,E06000036,219548.1021,2017-11-01,South East,E12000008
Bracknell Forest,E06000036,218524.2452,2017-12-01,South East,E12000008
Bracknell Forest,E06000036,220124.1619,2018-01-01,South East,E12000008
Bracknell Forest,E06000036,220420.1052,2018-02-01,South East,E12000008
Bracknell Forest,E06000036,221409.2275,2018-03-01,South East,E12000008
Bracknell Forest,E06000036,218090.517,2018-04-01,South East,E12000008
Bracknell Forest,E06000036,219355.1376,2018-05-01,South East,E12000008
Bracknell Forest,E06000036,218661.6705,2018-06-01,South East,E12000008
Bracknell Forest,E06000036,219856.8476,2018-07-01,South East,E12000008
Bracknell Forest,E06000036,218663.2823,2018-08-01,South East,E12000008
Bracknell Forest,E06000036,216765.6948,2018-09-01,South East,E12000008
Bracknell Forest,E06000036,215118.3549,2018-10-01,South East,E12000008
Bracknell Forest,E06000036,212158.0995,2018-11-01,South East,E12000008
Bracknell Forest,E06000036,211974.729,2018-12-01,South East,E12000008
Bracknell Forest,E06000036,211679.2451,2019-01-01,South East,E12000008
Bracknell Forest,E06000036,213375.2148,2019-02-01,South East,E12000008
Bracknell Forest,E06000036,210560.7103,2019-03-01,South East,E12000008
Bracknell Forest,E06000036,208982.98,2019-04-01,South East,E12000008
Bracknell Forest,E06000036,210202.4935,2019-05-01,South East,E12000008
Bracknell Forest,E06000036,211022.599,2019-06-01,South East,E12000008
Bracknell Forest,E06000036,206629.9002,2019-07-01,South East,E12000008
Bracknell Forest,E06000036,200284.2346,2019-08-01,South East,E12000008
West Berkshire,E06000037,199015.28,2016-09-01,South East,E12000008
West Berkshire,E06000037,198410.9163,2016-10-01,South East,E12000008
West Berkshire,E06000037,196307.1096,2016-11-01,South East,E12000008
West Berkshire,E06000037,197198.8246,2016-12-01,South East,E12000008
West Berkshire,E06000037,198470.7184,2017-01-01,South East,E12000008
West Berkshire,E06000037,200628.4517,2017-02-01,South East,E12000008
West Berkshire,E06000037,199040.474,2017-03-01,South East,E12000008
West Berkshire,E06000037,200253.0199,2017-04-01,South East,E12000008
West Berkshire,E06000037,203056.0566,2017-05-01,South East,E12000008
West Berkshire,E06000037,205542.8918,2017-06-01,South East,E12000008
West Berkshire,E06000037,207152.6683,2017-07-01,South East,E12000008
West Berkshire,E06000037,206273.5547,2017-08-01,South East,E12000008
West Berkshire,E06000037,208130.8675,2017-09-01,South East,E12000008
West Berkshire,E06000037,206617.8391,2017-10-01,South East,E12000008
West Berkshire,E06000037,205533.8281,2017-11-01,South East,E12000008
West Berkshire,E06000037,204579.9149,2017-12-01,South East,E12000008
West Berkshire,E06000037,203356.153,2018-01-01,South East,E12000008
West Berkshire,E06000037,203728.875,2018-02-01,South East,E12000008
West Berkshire,E06000037,202574.5863,2018-03-01,South East,E12000008
West Berkshire,E06000037,200407.966,2018-04-01,South East,E12000008
West Berkshire,E06000037,197776.3275,2018-05-01,South East,E12000008
West Berkshire,E06000037,198796.767,2018-06-01,South East,E12000008
West Berkshire,E06000037,204460.4098,2018-07-01,South East,E12000008
West Berkshire,E06000037,205584.1544,2018-08-01,South East,E12000008
West Berkshire,E06000037,206407.9986,2018-09-01,South East,E12000008
West Berkshire,E06000037,203335.097,2018-10-01,South East,E12000008
West Berkshire,E06000037,203164.325,2018-11-01,South East,E12000008
West Berkshire,E06000037,201918.6925,2018-12-01,South East,E12000008
West Berkshire,E06000037,199902.5465,2019-01-01,South East,E12000008
West Berkshire,E06000037,200737.1084,2019-02-01,South East,E12000008
West Berkshire,E06000037,197801.6852,2019-03-01,South East,E12000008
West Berkshire,E06000037,199313.0056,2019-04-01,South East,E12000008
West Berkshire,E06000037,197814.0334,2019-05-01,South East,E12000008
West Berkshire,E06000037,202419.3046,2019-06-01,South East,E12000008
West Berkshire,E06000037,199933.5598,2019-07-01,South East,E12000008
West Berkshire,E06000037,197455.1025,2019-08-01,South East,E12000008
Reading,E06000038,231762.5788,2016-09-01,South East,E12000008
Reading,E06000038,227047.2468,2016-10-01,South East,E12000008
Reading,E06000038,223685.4028,2016-11-01,South East,E12000008
Reading,E06000038,221136.4685,2016-12-01,South East,E12000008
Reading,E06000038,222810.2063,2017-01-01,South East,E12000008
Reading,E06000038,226211.1671,2017-02-01,South East,E12000008
Reading,E06000038,229026.032,2017-03-01,South East,E12000008
Reading,E06000038,228095.1278,2017-04-01,South East,E12000008
Reading,E06000038,230273.7817,2017-05-01,South East,E12000008
Reading,E06000038,230856.4367,2017-06-01,South East,E12000008
Reading,E06000038,233123.4973,2017-07-01,South East,E12000008
Reading,E06000038,234682.4737,2017-08-01,South East,E12000008
